period,position,final_seniority,final_salary
2018_H1,Data Scientist / Data Analyst,junior,500 nan nan
2018_H1,Data Scientist / Data Analyst,junior,400 nan nan
2018_H1,Data Scientist / Data Analyst,middle,1700 nan nan
2018_H1,Data Scientist / Data Analyst,middle,1700 nan nan
2018_H1,Data Scientist / Data Analyst,middle,4000 nan nan
2018_H1,Data Scientist / Data Analyst,middle,1700 nan nan
2018_H1,Data Scientist / Data Analyst,junior,4750 nan nan
2018_H1,Data Scientist / Data Analyst,senior,900 nan nan
2018_H1,Data Scientist / Data Analyst,senior,4100 nan nan
2018_H1,Data Scientist / Data Analyst,senior,1500 nan nan
2018_H1,Data Scientist / Data Analyst,senior,1500 nan nan
2018_H1,Data Scientist / Data Analyst,junior,1500 nan nan
2018_H1,Data Scientist / Data Analyst,middle,2150 nan nan
2018_H1,Data Scientist / Data Analyst,junior,800 nan nan
2018_H1,Data Scientist / Data Analyst,junior,1800 nan nan
2018_H1,Data Scientist / Data Analyst,junior,850 nan nan
2018_H1,Data Scientist / Data Analyst,senior,6000 nan nan
2018_H1,Data Scientist / Data Analyst,junior,700 nan nan
2018_H1,Data Scientist / Data Analyst,senior,2000 nan nan
2018_H1,Data Scientist / Data Analyst,middle,2500 nan nan
2018_H1,Data Scientist / Data Analyst,junior,1300 nan nan
2018_H1,Data Scientist / Data Analyst,junior,700 nan nan
2018_H1,Data Scientist / Data Analyst,senior,1800 nan nan
2018_H1,Data Scientist / Data Analyst,junior,2100 nan nan
2018_H1,Data Scientist / Data Analyst,middle,7000 nan nan
2018_H1,Data Scientist / Data Analyst,junior,600 nan nan
2018_H1,Data Scientist / Data Analyst,junior,1500 nan nan
2018_H1,Data Scientist / Data Analyst,middle,2800 nan nan
2018_H2,Data Scientist / Data Analyst,junior,530 nan nan
2018_H2,Data Scientist / Data Analyst,senior,7000 nan nan
2018_H2,Data Scientist / Data Analyst,senior,5800 nan nan
2018_H2,Data Scientist / Data Analyst,junior,2200 nan nan
2018_H2,Data Scientist / Data Analyst,senior,1000 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1000 nan nan
2018_H2,Data Scientist / Data Analyst,middle,3500 nan nan
2018_H2,Data Scientist / Data Analyst,senior,7500 nan nan
2018_H2,Data Scientist / Data Analyst,junior,700 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1200 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1300 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1600 nan nan
2018_H2,Data Scientist / Data Analyst,middle,2200 nan nan
2018_H2,Data Scientist / Data Analyst,middle,550 nan nan
2018_H2,Data Scientist / Data Analyst,middle,3500 nan nan
2018_H2,Data Scientist / Data Analyst,junior,500 nan nan
2018_H2,Data Scientist / Data Analyst,junior,950 nan nan
2018_H2,Data Scientist / Data Analyst,junior,680 nan nan
2018_H2,Data Scientist / Data Analyst,junior,3200 nan nan
2018_H2,Data Scientist,junior,700 nan nan
2018_H2,Data Scientist,junior,900 nan nan
2018_H2,Data Scientist,middle,2650 nan nan
2018_H2,Data Scientist / Data Analyst,middle,320 nan nan
2018_H2,Data Scientist / Data Analyst,junior,700 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1300 nan nan
2018_H2,Data Scientist / Data Analyst,middle,3400 nan nan
2018_H2,Data Scientist / Data Analyst,junior,900 nan nan
2018_H2,Data Scientist / Data Analyst,junior,475 nan nan
2018_H2,Data Scientist / Data Analyst,middle,1100 nan nan
2018_H2,Data Scientist / Data Analyst,senior,2800 nan nan
2018_H2,Data Scientist / Data Analyst,junior,650 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1262 nan nan
2018_H2,Data Scientist / Data Analyst,junior,600 nan nan
2018_H2,Data Scientist / Data Analyst,middle,1100 nan nan
2018_H2,Data Scientist / Data Analyst,junior,600 nan nan
2018_H2,Data Scientist / Data Analyst,junior,336 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1500 nan nan
2018_H2,Data Scientist / Data Analyst,junior,800 nan nan
2018_H2,Data Scientist / Data Analyst,junior,1600 nan nan
2018_H2,Data Scientist / Data Analyst,middle,4000 nan nan
2018_H2,Data Scientist / Data Analyst,middle,2500 nan nan
2018_H2,Data Scientist / Data Analyst,middle,3000 nan nan
2018_H2,Data Scientist / Data Analyst,junior,430 nan nan
2018_H2,Data Scientist / Data Analyst,junior,500 nan nan
2018_H2,Data Scientist / Data Analyst,junior,2800 nan nan
2018_H2,Data Scientist / Data Analyst,middle,4500 nan nan
2018_H2,Data Scientist / Data Analyst,middle,4000 nan nan
2018_H2,Data Scientist / Data Analyst,middle,1600 nan nan
2018_H2,Data Scientist,junior,480 nan nan
2018_H2,Data Scientist / Data Analyst,middle,1600 nan nan
2018_H2,Data Scientist,middle,2800 nan nan
2018_H2,Data Scientist / Data Analyst,junior,500 nan nan
2018_H2,Data Scientist,senior,3050 nan nan
2018_H2,Data Scientist,middle,3500 nan nan
2018_H2,Data Scientist,junior,700 nan nan
2018_H2,Data Scientist,junior,900 nan nan
2018_H2,Data Scientist,junior,1140 nan nan
2018_H2,Data Scientist,junior,1350 nan nan
2018_H2,Data Scientist,junior,800 nan nan
2018_H2,Data Scientist,middle,4200 nan nan
2018_H2,Data Scientist,middle,4000 nan nan
2018_H2,Data Scientist,junior,1500 nan nan
2018_H2,Data Scientist,middle,6750 nan nan
2018_H2,Data Scientist,junior,2300 nan nan
2018_H2,Data Scientist,junior,500 nan nan
2018_H2,Data Scientist,middle,3000 nan nan
2018_H2,Data Scientist,junior,300 nan nan
2018_H2,Data Scientist,junior,800 nan nan
2018_H2,Data Scientist,junior,1200 nan nan
2018_H2,Data Scientist,middle,2500 nan nan
2018_H2,Data Scientist,middle,2900 nan nan
2018_H2,Data Scientist,senior,4800 nan nan
2018_H2,Data Scientist,junior,840 nan nan
2018_H2,Data Scientist,junior,900 nan nan
2018_H2,Data Scientist,middle,2500 nan nan
2018_H2,Data Scientist,junior,1000 nan nan
2018_H2,Data Scientist,middle,2200 nan nan
2018_H2,Data Scientist,junior,900 nan nan
2018_H2,Data Scientist,junior,900 nan nan
2018_H2,Data Scientist,senior,2000 nan nan
2018_H2,Data Scientist,junior,700 nan nan
2018_H2,Data Scientist,junior,1800 nan nan
2018_H2,Data Scientist,middle,2800 nan nan
2018_H2,Data Scientist,middle,2600 nan nan
2018_H2,Data Scientist,junior,1600 nan nan
2018_H2,Data Scientist,senior,1400 nan nan
2018_H2,Data Scientist,junior,1700 nan nan
2018_H2,Data Scientist,middle,3000 nan nan
2018_H2,Data Scientist,senior,4000 nan nan
2018_H2,Data Scientist,junior,2000 nan nan
2018_H2,Data Scientist,junior,400 nan nan
2018_H2,Data Scientist,junior,1800 nan nan
2018_H2,Data Scientist,junior,500 nan nan
2018_H2,Data Scientist,junior,1700 nan nan
2018_H2,Data Scientist,junior,1500 nan nan
2018_H2,Data Scientist,middle,3500 nan nan
2018_H2,Data Scientist,junior,1000 nan nan
2018_H2,Data Scientist,junior,1520 nan nan
2018_H2,Data Scientist,middle,5000 nan nan
2018_H2,Data Scientist,junior,900 nan nan
2018_H2,Data Scientist,senior,8800 nan nan
2018_H2,Data Scientist,middle,1200 nan nan
2018_H2,Data Scientist,middle,2100 nan nan
2018_H2,Data Scientist,junior,1500 nan nan
2018_H2,Data Scientist,junior,550 nan nan
2019_H1,Data Scientist,middle,3200 nan nan
2019_H1,Data Scientist,middle,3500 nan nan
2019_H1,Data Scientist,junior,500 nan nan
2019_H1,Data Scientist,middle,1600 nan nan
2019_H1,Data Scientist,junior,1800 nan nan
2019_H1,Data Scientist,junior,800 nan nan
2019_H1,Data Scientist,middle,4300 nan nan
2019_H1,Data Scientist,junior,850 nan nan
2019_H1,Data Scientist,junior,3150 nan nan
2019_H1,Data Scientist,junior,1900 nan nan
2019_H1,Data Scientist,junior,1600 nan nan
2019_H1,Data Scientist,junior,3600 nan nan
2019_H1,Data Scientist,junior,950 nan nan
2019_H1,Data Scientist,middle,3700 nan nan
2019_H1,Data Scientist,junior,1500 nan nan
2019_H1,Data Scientist,junior,1800 nan nan
2019_H1,Data Scientist,middle,3500 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,junior,3800 nan nan
2019_H1,Data Scientist,junior,2100 nan nan
2019_H1,Data Scientist,middle,2000 nan nan
2019_H1,Data Scientist,junior,1300 nan nan
2019_H1,Data Scientist,junior,700 nan nan
2019_H1,Data Scientist,junior,720 nan nan
2019_H1,Data Scientist,junior,800 nan nan
2019_H1,Data Scientist,junior,1400 nan nan
2019_H1,Data Scientist,junior,550 nan nan
2019_H1,Data Scientist,senior,5700 nan nan
2019_H1,Data Scientist,middle,1900 nan nan
2019_H1,Data Scientist,middle,3500 nan nan
2019_H1,Data Scientist,middle,4200 nan nan
2019_H1,Data Scientist,middle,3470 nan nan
2019_H1,Data Scientist,junior,600 nan nan
2019_H1,Data Scientist,middle,2800 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,senior,3750 nan nan
2019_H1,Data Scientist,junior,1440 nan nan
2019_H1,Data Scientist,middle,3600 nan nan
2019_H1,Data Scientist,junior,1500 nan nan
2019_H1,Data Scientist,junior,1300 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,junior,800 nan nan
2019_H1,Data Scientist,junior,1200 nan nan
2019_H1,Data Scientist,junior,1400 nan nan
2019_H1,Data Scientist,junior,400 nan nan
2019_H1,Data Scientist,junior,600 nan nan
2019_H1,Data Scientist,junior,1200 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,junior,520 nan nan
2019_H1,Data Scientist,junior,2000 nan nan
2019_H1,Data Scientist,junior,1200 nan nan
2019_H1,Data Scientist,junior,1600 nan nan
2019_H1,Data Scientist,junior,1350 nan nan
2019_H1,Data Scientist,junior,700 nan nan
2019_H1,Data Scientist,senior,4900 nan nan
2019_H1,Data Scientist,junior,1300 nan nan
2019_H1,Data Scientist,junior,600 nan nan
2019_H1,Data Scientist,middle,5000 nan nan
2019_H1,Data Scientist,junior,500 nan nan
2019_H1,Data Scientist,junior,2300 nan nan
2019_H1,Data Scientist,middle,2600 nan nan
2019_H1,Data Scientist,junior,1500 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,junior,1200 nan nan
2019_H1,Data Scientist,junior,2000 nan nan
2019_H1,Data Scientist,middle,7000 nan nan
2019_H1,Data Scientist,junior,2000 nan nan
2019_H1,Data Scientist,junior,1300 nan nan
2019_H1,Data Scientist,junior,1200 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,junior,200 nan nan
2019_H1,Data Scientist,middle,2500 nan nan
2019_H1,Data Scientist,junior,1520 nan nan
2019_H1,Data Scientist,junior,1700 nan nan
2019_H1,Data Scientist,junior,700 nan nan
2019_H1,Data Scientist,junior,1600 nan nan
2019_H1,Data Scientist,junior,500 nan nan
2019_H1,Data Scientist,middle,2200 nan nan
2019_H1,Data Scientist,senior,3000 nan nan
2019_H1,Data Scientist,middle,2000 nan nan
2019_H1,Data Scientist,junior,700 nan nan
2019_H1,Data Scientist,junior,500 nan nan
2019_H1,Data Scientist,junior,500 nan nan
2019_H1,Data Scientist,senior,4250 nan nan
2019_H1,Data Scientist,junior,2500 nan nan
2019_H1,Data Scientist,junior,552 nan nan
2019_H1,Data Scientist,middle,2390 nan nan
2019_H1,Data Scientist,middle,9700 nan nan
2019_H1,Data Scientist,junior,500 nan nan
2019_H1,Data Scientist,junior,750 nan nan
2019_H1,Data Scientist,junior,2400 nan nan
2019_H1,Data Scientist,junior,450 nan nan
2019_H1,Data Scientist,middle,900 nan nan
2019_H1,Data Scientist,junior,1500 nan nan
2019_H1,Data Scientist,junior,1600 nan nan
2019_H1,Data Scientist,middle,2500 nan nan
2019_H1,Data Scientist,middle,4200 nan nan
2019_H1,Data Scientist,senior,4800 nan nan
2019_H1,Data Scientist,senior,10000 nan nan
2019_H1,Data Scientist,junior,1250 nan nan
2019_H1,Data Scientist,middle,4500 nan nan
2019_H1,Data Scientist,senior,5500 nan nan
2019_H1,Data Scientist,middle,2650 nan nan
2019_H1,Data Scientist,middle,3500 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,middle,4000 nan nan
2019_H1,Data Scientist,middle,700 nan nan
2019_H1,Data Scientist,middle,2000 nan nan
2019_H1,Data Scientist,junior,670 nan nan
2019_H1,Data Scientist,middle,3470 nan nan
2019_H1,Data Scientist,middle,2500 nan nan
2019_H1,Data Scientist,middle,3000 nan nan
2019_H1,Data Scientist,junior,750 nan nan
2019_H1,Data Scientist,middle,2000 nan nan
2019_H1,Data Scientist,junior,1800 nan nan
2019_H1,Data Scientist,junior,1500 nan nan
2019_H1,Data Scientist,middle,3000 nan nan
2019_H1,Data Scientist,junior,1000 nan nan
2019_H1,Data Scientist,middle,5000 nan nan
2019_H1,Data Scientist,junior,2185 nan nan
2019_H1,Data Scientist,middle,5500 nan nan
2019_H1,Data Scientist,junior,700 nan nan
2019_H2,Data Science,junior,2375 nan nan
2019_H2,Data Science,junior,2700 nan nan
2019_H2,Data Science,middle,2600 nan nan
2019_H2,Data Science,junior,2500 nan nan
2019_H2,Data Science,middle,2500 nan nan
2019_H2,Data Science,middle,2500 nan nan
2019_H2,Data Science,middle,2500 nan nan
2019_H2,Data Science,middle,2400 nan nan
2019_H2,Data Science,middle,2400 nan nan
2019_H2,Data Science,middle,2300 nan nan
2019_H2,Data Science,middle,2000 nan nan
2019_H2,Data Science,junior,2200 nan nan
2019_H2,Data Science,junior,2000 nan nan
2019_H2,Data Science,middle,2000 nan nan
2019_H2,Data Science,junior,2000 nan nan
2019_H2,Data Science,junior,2900 nan nan
2019_H2,Data Science,junior,2000 nan nan
2019_H2,Data Science,junior,1800 nan nan
2019_H2,Data Science,junior,1800 nan nan
2019_H2,Data Science,senior,1800 nan nan
2019_H2,Data Science,junior,1800 nan nan
2019_H2,Data Science,middle,2300 nan nan
2019_H2,Data Science,senior,3000 nan nan
2019_H2,Data Science,middle,3700 nan nan
2019_H2,Data Science,senior,3300 nan nan
2019_H2,Data Science,middle,8500 nan nan
2019_H2,Data Science,senior,7000 nan nan
2019_H2,Data Science,middle,5700 nan nan
2019_H2,Data Science,senior,5600 nan nan
2019_H2,Data Science,middle,5400 nan nan
2019_H2,Data Science,middle,5145 nan nan
2019_H2,Data Science,middle,5000 nan nan
2019_H2,Data Science,middle,5000 nan nan
2019_H2,Data Science,middle,5000 nan nan
2019_H2,Data Science,middle,5000 nan nan
2019_H2,Data Science,senior,5000 nan nan
2019_H2,Data Science,junior,4800 nan nan
2019_H2,Data Science,senior,4500 nan nan
2019_H2,Data Science,senior,4300 nan nan
2019_H2,Data Science,middle,4000 nan nan
2019_H2,Data Science,middle,4000 nan nan
2019_H2,Data Science,middle,3750 nan nan
2019_H2,Data Science,junior,1750 nan nan
2019_H2,Data Science,middle,3500 nan nan
2019_H2,Data Science,senior,3400 nan nan
2019_H2,Data Science,middle,3300 nan nan
2019_H2,Data Science,middle,3100 nan nan
2019_H2,Data Science,junior,1700 nan nan
2019_H2,Data Science,middle,2850 nan nan
2019_H2,Data Science,junior,1650 nan nan
2019_H2,Data Science,junior,1000 nan nan
2019_H2,Data Science,junior,1000 nan nan
2019_H2,Data Science,junior,900 nan nan
2019_H2,Data Science,junior,850 nan nan
2019_H2,Data Science,junior,820 nan nan
2019_H2,Data Science,middle,750 nan nan
2019_H2,Data Science,junior,710 nan nan
2019_H2,Data Science,junior,700 nan nan
2019_H2,Data Science,junior,700 nan nan
2019_H2,Data Science,junior,700 nan nan
2019_H2,Data Science,junior,1000 nan nan
2019_H2,Data Science,junior,680 nan nan
2019_H2,Data Science,junior,600 nan nan
2019_H2,Data Science,junior,600 nan nan
2019_H2,Data Science,junior,600 nan nan
2019_H2,Data Science,junior,500 nan nan
2019_H2,Data Science,junior,500 nan nan
2019_H2,Data Science,junior,450 nan nan
2019_H2,Data Science,junior,450 nan nan
2019_H2,Data Science,junior,400 nan nan
2019_H2,Data Science,junior,330 nan nan
2019_H2,Data Science,middle,1700 nan nan
2019_H2,Data Science,junior,650 nan nan
2019_H2,Data Science,junior,1000 nan nan
2019_H2,Data Science,junior,650 nan nan
2019_H2,Data Science,junior,1500 nan nan
2019_H2,Data Science,junior,1000 nan nan
2019_H2,Data Science,junior,1500 nan nan
2019_H2,Data Science,junior,1500 nan nan
2019_H2,Data Science,junior,1500 nan nan
2019_H2,Data Science,middle,1500 nan nan
2019_H2,Data Science,junior,1500 nan nan
2019_H2,Data Science,junior,1500 nan nan
2019_H2,Data Science,middle,1470 nan nan
2019_H2,Data Science,junior,1300 nan nan
2019_H2,Data Science,junior,1300 nan nan
2019_H2,Data Science,junior,1400 nan nan
2019_H2,Data Science,junior,1100 nan nan
2019_H2,Data Science,junior,1050 nan nan
2019_H2,Data Science,junior,1100 nan nan
2019_H2,Data Science,junior,1100 nan nan
2019_H2,Data Science,junior,1300 nan nan
2019_H2,Data Science,junior,1150 nan nan
2019_H2,Data Science,junior,1600 nan nan
2019_H2,Data Science,junior,1171 nan nan
2019_H2,Data Science,junior,1300 nan nan
2019_H2,Data Science,middle,1300 nan nan
2019_H2,Data Science,junior,1300 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,middle,2950 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,junior,2900 nan nan
2020_H1,Data Scientist,middle,2900 nan nan
2020_H1,Data Scientist,middle,2000 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,junior,3000 nan nan
2020_H1,Data Scientist,senior,3000 nan nan
2020_H1,Data Scientist,junior,2800 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,senior,3000 nan nan
2020_H1,Data Scientist,middle,2600 nan nan
2020_H1,Data Scientist,middle,2375 nan nan
2020_H1,Data Scientist,middle,2500 nan nan
2020_H1,Data Scientist,senior,2500 nan nan
2020_H1,Data Scientist,junior,2500 nan nan
2020_H1,Data Scientist,middle,2500 nan nan
2020_H1,Data Scientist,middle,2450 nan nan
2020_H1,Data Scientist,middle,2400 nan nan
2020_H1,Data Scientist,middle,2400 nan nan
2020_H1,Data Scientist,middle,5500 nan nan
2020_H1,Data Scientist,middle,2400 nan nan
2020_H1,Data Scientist,junior,2300 nan nan
2020_H1,Data Scientist,middle,2100 nan nan
2020_H1,Data Scientist,junior,3000 nan nan
2020_H1,Data Scientist,junior,2600 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,senior,5000 nan nan
2020_H1,Data Scientist,senior,3200 nan nan
2020_H1,Data Scientist,senior,2000 nan nan
2020_H1,Data Scientist,senior,5400 nan nan
2020_H1,Data Scientist,senior,5200 nan nan
2020_H1,Data Scientist,junior,5100 nan nan
2020_H1,Data Scientist,middle,5000 nan nan
2020_H1,Data Scientist,senior,5000 nan nan
2020_H1,Data Scientist,middle,5000 nan nan
2020_H1,Data Scientist,senior,4750 nan nan
2020_H1,Data Scientist,middle,4750 nan nan
2020_H1,Data Scientist,senior,4600 nan nan
2020_H1,Data Scientist,middle,4500 nan nan
2020_H1,Data Scientist,senior,4500 nan nan
2020_H1,Data Scientist,senior,4200 nan nan
2020_H1,Data Scientist,middle,4000 nan nan
2020_H1,Data Scientist,senior,4000 nan nan
2020_H1,Data Scientist,senior,3950 nan nan
2020_H1,Data Scientist,senior,3950 nan nan
2020_H1,Data Scientist,middle,3800 nan nan
2020_H1,Data Scientist,senior,3750 nan nan
2020_H1,Data Scientist,middle,3700 nan nan
2020_H1,Data Scientist,junior,3600 nan nan
2020_H1,Data Scientist,middle,3500 nan nan
2020_H1,Data Scientist,middle,3500 nan nan
2020_H1,Data Scientist,junior,3420 nan nan
2020_H1,Data Scientist,middle,3300 nan nan
2020_H1,Data Scientist,senior,3250 nan nan
2020_H1,Data Scientist,junior,3200 nan nan
2020_H1,Data Scientist,middle,3000 nan nan
2020_H1,Data Scientist,middle,1900 nan nan
2020_H1,Data Scientist,junior,500 nan nan
